Keyword,Frequency,sentiment
법성포,2,neutral
화장지,2,neutral
여니,2,neutral
올해,2,neutral
산뷰,2,positive
방만,2,neutral
다감,2,neutral
탈수,2,neutral
영산강,2,neutral
국토,2,neutral
신발,2,neutral
실제,2,neutral
결재,2,neutral
백수,2,neutral
계란후라이,2,positive
영산포,2,neutral
과다르,2,neutral
을해,2,neutral
상자,2,neutral
거지,2,neutral
오브,2,neutral
착각,2,neutral
뭐해,2,negative
실만,2,neutral
서도,2,neutral
굿굿굿굿굿굿,2,positive
자재,2,neutral
폭신,2,positive
화재,2,negative
경보기,2,neutral
기안,2,neutral
비쪽,2,neutral
된거,2,neutral
스탈,2,neutral
도중,2,neutral
플스,2,neutral
우산도,2,neutral
작고,2,neutral
홀로,2,neutral
겉모습,2,neutral
달리,2,neutral
완비,2,positive
수량,2,neutral
범벅,2,negative
맨발,2,neutral
투성이,2,negative
주로,2,neutral
차편,2,neutral
코드,2,neutral
먹통,2,negative
세탁실,2,neutral
굳굳굳굳숟숟,2,positive
넷플되,2,neutral
래서,2,neutral
급니,2,neutral
고용,2,neutral
위쪽,2,neutral
대가,2,positive
정신,2,neutral
진보,2,neutral
테라,2,neutral
모말,2,neutral
쩔어요,2,neutral
알림,2,neutral
조작,2,neutral
베터리,2,neutral
단자,2,neutral
나무늘보,2,neutral
아유,2,neutral
써비스,2,positive
집밥,2,positive
전화기,2,neutral
고심,2,neutral
야자,2,neutral
락스,2,neutral
싸구려,2,neutral
슈퍼,2,positive
중앙,2,neutral
위층,2,neutral
종합,2,neutral
약국,2,positive
소파,2,neutral
보호,2,neutral
방역,2,positive
대접,2,positive
어매니티,2,neutral
접시,2,neutral
제한,2,neutral
한식,2,positive
포인트,2,positive
늦잠,2,positive
트윈룸,2,neutral
공영,2,neutral
찌꺼기,2,negative
아웃,2,neutral
이마트,2,neutral
과일,2,neutral
행사,2,neutral
편안,2,positive
식혜,2,neutral
시작,2,neutral
스피커,2,neutral
야시장,2,neutral
가방,2,neutral
꼭대기,2,neutral
에어팟,2,neutral
공장,2,neutral
마련,2,neutral
복숭아,2,neutral
스킨,2,neutral
파워,2,neutral
추위,2,negative
황금,2,neutral
랜덤,2,neutral
블랙,2,neutral
외국인,2,neutral
행차,2,neutral
맘껏,2,neutral
컨디셔너,2,neutral
구멍,2,neutral
등급,2,neutral
레지던스,2,neutral
욕심,2,negative
저렴,2,positive
뒤척,2,neutral
선호,2,positive
신설,2,positive
제품,2,neutral
개조,2,neutral
셋팅,2,neutral
껍질,2,neutral
배관,2,neutral
덕지덕지,2,negative
조건,2,neutral
비위,2,negative
감기,2,negative
의문,2,negative
노트북,2,neutral
베란다,2,neutral
방석,2,neutral
모닝커피,2,neutral
옥수수,2,neutral
히노끼,2,positive
동선,2,neutral
여성,2,neutral
감성,2,neutral
산책길,2,positive
망치,2,negative
사체,2,negative
끝쪽,2,neutral
가정식,2,neutral
백반,2,positive
위생용품,2,neutral
춥다,2,negative
장기로,2,positive
문자,2,neutral
플레인,2,negative
정보,2,neutral
홍보,2,neutral
피부,2,neutral
수로,2,neutral
주도,2,neutral
가정,2,neutral
메타,2,neutral
양념,2,neutral
잡채,2,neutral
책오,2,neutral
왓어,2,neutral
알바,2,neutral
더러,2,neutral
나은,2,neutral
물질,2,neutral
종이,2,neutral
이예,2,neutral
사업,2,neutral
아보,2,neutral
초이스,2,neutral
지정,2,neutral
파티룸,2,neutral
런가,2,neutral
끼니,2,neutral
프리미엄,2,neutral
썬팅,2,neutral
개도,2,neutral
라이딩,2,neutral
자전거여행,2,neutral
간혹,2,neutral
한우,2,neutral
드림,2,neutral
케이스,2,neutral
세팅,2,neutral
인적,2,neutral
새소리,2,neutral
예술,2,neutral
자녀,2,neutral
관계,2,neutral
인천,2,neutral
문화,2,neutral
체험,2,neutral
오래오래,2,neutral
벌써,2,neutral
마리나,2,neutral
까운,2,neutral
스위트룸,2,neutral
업글,2,neutral
만하,2,neutral
양치,2,neutral
외풍,2,neutral
페리,2,neutral
여러가지,2,neutral
폼클렌징,2,neutral
자동차,2,neutral
담배쩐내,2,negative
겸업,2,negative
매상,2,negative
코스,2,neutral
즉흥,2,positive
부재,2,negative
사우나,2,neutral
커피숍,2,neutral
역할,2,neutral
선생,2,neutral
낙지,2,neutral
쿠션,2,neutral
작업,2,neutral
요리,2,positive
탁자,2,neutral
죄악,2,negative
해수욕장,2,neutral
말소리,2,neutral
전쟁,2,negative
손톱,2,negative
세심,2,positive
렌즈,2,neutral
식염수,2,neutral
양말,2,neutral
퇴근,2,neutral
도움,2,positive
상품,2,neutral
협소해,2,negative
신청,2,neutral
침대시트,2,neutral
폭염,2,neutral
장어,2,neutral
야외,2,neutral
널널,2,positive
밀집,2,positive
선착순,2,neutral
조치,2,neutral
시체,2,negative
수도꼭지,2,neutral
안심,2,positive
꽁초,2,negative
애기,2,neutral
바퀴,2,negative
제거,2,neutral
무심,2,neutral
공짜,2,positive
언쟁,2,neutral
개인정보,2,neutral
타이머,2,neutral
펜트하우스,2,positive
웃음,2,neutral
시리얼,2,neutral
드라마,2,neutral
방해,2,neutral
예매,2,neutral
골프,2,neutral
체인,2,neutral
재방,2,neutral
복불복,2,negative
금방,2,neutral
버블,2,positive
꽃샘추위,2,neutral
교환,2,neutral
간편,2,neutral
폐가,2,neutral
아버지,2,neutral
약속,2,neutral
목포항,2,neutral
근접,2,positive
물놀이,2,positive
외박,2,positive
종일,2,neutral
인기,2,positive
목욕,2,positive
정착,2,positive
청소직원,2,neutral
백프로,2,positive
난생처음,2,negative
인심,2,positive
장식,2,neutral
넚어,2,positive
반대편,2,negative
산속,2,positive
맑은,2,positive
인정,2,positive
나로도,2,neutral
공터,2,neutral
안도,2,positive
흰색,2,neutral
도대체,2,negative
가로등,2,negative
간단,2,positive
결벽증,2,positive
바스락,2,neutral
항구,2,positive
극상,2,positive
한겨울,2,neutral
집사,2,neutral
햇빛,2,neutral
바짝,2,positive
존나,2,negative
별하나,2,negative
폐업,2,negative
우웩,2,negative
긴머리,2,negative
후레임,2,neutral
두통,2,negative
대우,2,negative
살균,1,positive
안정,1,positive
재떨이,1,negative
좋숩니닿,1,positive
넓이,1,positive
좋습니닽,1,positive
젛네,1,neutral
역앞,1,positive
필수품,1,positive
대리석,1,positive
분수,1,positive
거짓말,1,negative
밥솥,1,positive
이중창,1,positive
깨끗좋아,1,neutral
위로,1,positive
단독,1,positive
슬픔,1,negative
글램핑,1,positive
잔소리,1,negative
얀박,1,positive
역쉬,1,positive
추웟,1,negative
괜차나어,1,positive
석양,1,positive
사땅,1,positive
예뻣,1,positive
일몰,1,positive
막차,1,negative
하라,1,neutral
피드백,1,negative
품질,1,positive
노곤,1,positive
깨끗햇습니,1,neutral
절대로,1,negative
정체,1,negative
덩어리,1,negative
백양사,1,positive
여직원,1,positive
영광갈땨,1,positive
자줓,1,positive
기뢰,1,positive
배서,1,negative
대변,1,negative
위풍,1,negative
질질,1,neutral
신경질,1,negative
여인,1,negative
괜차나,1,neutral
괜츈래,1,neutral
좋았슴다,1,positive
친밀,1,positive
저렵,1,positive
괜챦았어,1,positive
흡연실,1,negative
어메이징,1,positive
중문,1,positive
패션,1,positive
잘싀다가,1,neutral
대한민국,1,positive
원픽,1,positive
맛남,1,positive
데코,1,positive
솜씨,1,positive
유명,1,neutral
다짜고짜,1,negative
감샤,1,positive
깔끔헀어,1,positive
밑반찬,1,positive
떡실신,1,negative
불가,1,negative
역류,1,negative
보완,1,negative
흠집,1,negative
훌륜합니,1,neutral
대게,1,positive
추웟어,1,negative
깡패,1,negative
좋슴다,1,positive
인성,1,negative
싼마이,1,positive
스낵코너,1,positive
버스정류장,1,positive
스냅,1,positive
스넥바,1,negative
트렌드,1,positive
좋아욯,1,positive
신혼여행,1,positive
블루투스,1,positive
좃앗어,1,positive
양조장,1,positive
디테일,1,positive
화질음량,1,neutral
책자,1,positive
함부로,1,negative
극찬,1,positive
온기,1,positive
무드,1,negative
피시방,1,positive
헬스장,1,negative
훌륭힘,1,positive
오우,1,positive
끼긱끼잉,1,negative
넘버원,1,positive
최고봉,1,positive
민족,1,positive
없슴,1,negative
수두,1,negative
구역질,1,negative
가려움,1,negative
최곱,1,positive
응답,1,positive
운동장,1,positive
깨큿,1,positive
쾌척,1,positive
테마,1,positive
재밋는,1,positive
운치,1,positive
복층방,1,positive
재밋,1,positive
장담,1,neutral
설레임,1,neutral
별반,1,negative
깜끔,1,positive
부들부들,1,positive
좀흠,1,positive
킬포,1,negative
꺄끗,1,positive
함정,1,negative
약도,1,positive
스태프,1,positive
컨셉,1,positive
드글드글,1,negative
부라보,1,positive
깨끗햇,1,neutral
하겟습니,1,neutral
보디,1,neutral
킬링,1,negative
센서,1,neutral
식수,1,neutral
소로,1,neutral
티끌,1,neutral
출력,1,neutral
이보,1,neutral
더더,1,neutral
냉기,1,neutral
풍향,1,neutral
호평,1,neutral
특이,1,neutral
옥과,1,neutral
부평,1,neutral
숙속,1,neutral
드라이,1,neutral
좌우,1,neutral
왓습,1,neutral
용법,1,neutral
화순군,1,neutral
상대,1,neutral
카드,1,neutral
문도,1,neutral
문단속,1,neutral
직업,1,neutral
정이,1,neutral
깨끗깨끗,1,neutral
특가,1,neutral
탈락,1,neutral
좀해,1,neutral
퍈히,1,neutral
팬매,1,neutral
남원시,1,neutral
군내,1,neutral
라이더,1,neutral
지나,1,neutral
감상,1,neutral
관할,1,neutral
처가,1,neutral
보관장,1,neutral
소도,1,neutral
거치,1,neutral
깜깜,1,neutral
지로,1,neutral
클렌징,1,neutral
크림,1,neutral
살벌,1,neutral
리뉴얼,1,neutral
유투,1,neutral
햇습니,1,neutral
손가락,1,neutral
드라이빙,1,neutral
말리,1,neutral
식초,1,neutral
말구,1,neutral
비취,1,neutral
시저,1,neutral
백아산,1,neutral
모후산,1,neutral
정소,1,neutral
미소,1,positive
냄비,1,neutral
이튿날,1,neutral
댕겨,1,neutral
산수유,1,neutral
병쁜임,1,neutral
애정,1,positive
스탠드,1,neutral
허투루,1,neutral
각도,1,neutral
안성맞춤,1,neutral
안개,1,neutral
여건,1,neutral
전라,1,neutral
경상도,1,neutral
지식,1,neutral
답사,1,neutral
선발,1,neutral
다양,1,neutral
로움,1,neutral
기원,1,neutral
구연,1,neutral
본적,1,neutral
태풍,1,neutral
퐁당,1,neutral
변상,1,neutral
메인,1,neutral
백만배,1,neutral
독채,1,neutral
조뇽,1,neutral
부팅,1,neutral
조만,1,neutral
주네,1,neutral
부석,1,neutral
좋았슺니,1,neutral
재채기,1,neutral
잡고,1,neutral
물살,1,neutral
절미,1,neutral
뿜뿜,1,neutral
정진기,1,neutral
워메,1,neutral
관찮,1,neutral
화로,1,neutral
사유,1,neutral
카나,1,neutral
마감,1,neutral
모험,1,neutral
모정,1,neutral
굿임,1,positive
따땃,1,positive
농원,1,neutral
횟집,1,neutral
매니저,1,neutral
아귀,1,neutral
카페테리아,1,neutral
외할머니,1,neutral
피죤,1,neutral
버섯,1,neutral
꽃가루,1,neutral
낚였다,1,negative
땡큐,1,positive
요망,1,negative
조아영,1,positive
만사,1,positive
오커잉,1,positive
모조리,1,positive
만취,1,positive
코노,1,neutral
음질,1,neutral
미온수,1,neutral
멀티탭,1,neutral
벽면,1,neutral
취침,1,neutral
때마침,1,neutral
신식,1,positive
동작,1,neutral
죽음,1,negative
협탁,1,negative
목욕탕,1,positive
졸졸졸졸,1,negative
스비,1,neutral
사생활,1,positive
요구르트,1,positive
잘보냇습니,1,neutral
신세계,1,positive
재밋어,1,positive
연습장,1,neutral
조급,1,negative
굿잠,1,positive
굿럭,1,positive
얼씬,1,negative
불가능,1,negative
반응,1,positive
새해,1,positive
메리크리스마스,1,positive
장기,1,positive
월출산,1,positive
산행,1,positive
배낭여행,1,positive
설비,1,positive
개끗해,1,positive
지모,1,neutral
용서,1,negative
마인드,1,negative
못잤슴,1,negative
담옴,1,neutral
무안공항,1,neutral
배설물,1,negative
파산,1,negative
뜨슨물,1,positive
합숙,1,neutral
페스,1,neutral
서든,1,neutral
이제껏,1,positive
어댑터,1,positive
왓습니당,1,positive
헛점,1,neutral
성능,1,positive
화이팅,1,positive
귯귯,1,positive
감덩,1,positive
은시,1,neutral
좋았넹,1,positive
바가지요금,1,negative
기차표,1,positive
꾸르잠,1,positive
로맨틱,1,positive
다락방,1,negative
핫플,1,neutral
쪼매,1,negative
미혼,1,neutral
진작,1,positive
쿠큐큐큐큨,1,positive
쿱쿱,1,negative
꼽는,1,neutral
스고이,1,positive
봏아,1,neutral
좋아욤,1,positive
불화,1,negative
불법,1,negative
말대꾸,1,negative
필수,1,positive
능력,1,positive
차마,1,negative
편안함,1,positive
싱글벙글,1,positive
에이스침대,1,positive
따름,1,positive
메이플,1,negative
불찰,1,neutral
프렌드,1,positive
원두,1,positive
직윈,1,neutral
오자,1,positive
오염,1,negative
스마트,1,positive
왓챠,1,positive
프리,1,positive
품격,1,positive
또왓어,1,positive
발렛문제,1,neutral
소란,1,negative
좋슺니,1,neutral
드럼세탁기,1,positive
은부,1,neutral
반심,1,negative
반의,1,negative
축구,1,positive
깔꼼,1,positive
주니어,1,neutral
선수,1,neutral
베일,1,negative
쾨쾨,1,negative
깨끗행,1,positive
홈시어터,1,positive
컨티션,1,positive
정겨운,1,neutral
개쥬,1,neutral
몰디브,1,neutral
하나로,1,neutral
덜컥,1,negative
세시,1,neutral
네온사인,1,neutral
취객,1,negative
비요,1,neutral
지배인,1,neutral
신신당부,1,neutral
싶슺니,1,neutral
무사,1,neutral
방가지,1,neutral
버전,1,neutral
활짝,1,neutral
물리,1,neutral
용해,1,neutral
대쪽,1,neutral
렀어,1,neutral
샐러드,1,neutral
프른트,1,neutral
퍼주셔,1,positive
이케,1,neutral
수익,1,positive
퍼펙트,1,positive
멘트,1,neutral
신뢰,1,positive
생일,1,neutral
여태껏,1,neutral
차라,1,neutral
첨부,1,neutral
청담,1,neutral
친구사이,1,neutral
켜봤슴당,1,neutral
희망,1,positive
업데이트,1,neutral
잠옷,1,neutral
실행,1,neutral
스트레스,1,negative
인전,1,neutral
캔들,1,neutral
지우학,1,neutral
상상,1,neutral
싫엇어용,1,neutral
헤드셋,1,neutral
케리,1,neutral
나딩굽니,1,neutral
오버,1,neutral
스위트,1,neutral
투어,1,neutral
오락,1,positive
너므,1,neutral
좋았슴니,1,neutral
지상파,1,neutral
마우스,1,neutral
남새,1,neutral
기차역,1,neutral
나혼산,1,neutral
등대,1,neutral
천지,1,neutral
그레이드,1,neutral
귀챦으셨을텐데,1,positive
훼손,1,negative
물줄기,1,neutral
배그,1,positive
입니댱,1,neutral
요동,1,neutral
은색,1,neutral
실기,1,neutral
합격,1,positive
도전,1,neutral
꼬박,1,neutral
이이이이이,1,negative
아이스커피,1,positive
던데,1,neutral
이서,1,neutral
막상,1,negative
잿더리,1,neutral
휴지통,1,neutral
키키,1,positive
가렵거,1,neutral
뜻밖,1,positive
사건,1,neutral
구조일,1,neutral
부랑,1,neutral
안드네,1,neutral
부자,1,positive
모자,1,neutral
나이스,1,positive
발레파킹,1,positive
러브,1,neutral
체어,1,neutral
피하,1,neutral
잘썻습니,1,neutral
파킹,1,neutral
근대,1,neutral
기구,1,neutral
발달,1,positive
탐방,1,positive
요구사항,1,positive
천고,1,neutral
펑펑,1,positive
구한,1,neutral
승강장,1,neutral
조각,1,neutral
보편,1,positive
강행,1,neutral
젛아,1,neutral
공주,1,positive
평가,1,neutral
발바닥,1,negative
위트,1,positive
마르,1,neutral
모델,1,neutral
찿은거같,1,neutral
깅밥,1,neutral
반줄,1,neutral
차별,1,neutral
푹잣구,1,positive
여개,1,neutral
보람,1,positive
특급,1,positive
육교,1,neutral
버스킹,1,positive
반절,1,neutral
마운틴뷰,1,positive
정말루,1,positive
푸르름,1,neutral
개중,1,neutral
판매,1,neutral
댕댕,1,positive
폇는데,1,negative
보더,1,neutral
완결,1,neutral
깨꿋허,1,positive
보신,1,neutral
수도권,1,neutral
스테이,1,positive
홀리데이인,1,positive
불모,1,neutral
간판,1,neutral
소식,1,neutral
소규모,1,neutral
답지,1,positive
대수,1,neutral
성심껏,1,positive
일대,1,neutral
도너츠,1,positive
머릿카락,1,neutral
무남,1,positive
대머리,1,neutral
굿데이,1,neutral
밥통,1,neutral
엇네,1,neutral
뷔페,1,positive
지대,1,neutral
조케써,1,neutral
아이스,1,neutral
순위,1,positive
깨알,1,neutral
매화,1,neutral
춘천,1,neutral
어게인,1,positive
경유,1,neutral
사탕,1,neutral
불고기,1,neutral
티빙,1,positive
특산,1,positive
무빙,1,neutral
가스,1,neutral
매년,1,neutral
각질,1,negative
이안,1,neutral
들엇어,1,neutral
스프,1,neutral
잘먹엇네,1,positive
놀곳,1,positive
환자,1,negative
잇엇네,1,neutral
티티,1,neutral
구구구,1,positive
현관문,1,neutral
감탄사,1,positive
연발,1,positive
수영,1,positive
산이,1,positive
공동,1,neutral
수영장,1,positive
광경,1,neutral
모자라,1,neutral
싸움,1,negative
트윈실,1,neutral
중마동,1,neutral
거부,1,neutral
반지,1,neutral
행여,1,neutral
태산,1,neutral
가가,1,neutral
버너,1,neutral
불판,1,neutral
북적,1,neutral
살충제,1,neutral
침입,1,neutral
퇴치,1,neutral
대회,1,neutral
귀비,1,neutral
하버브릿지,1,neutral
엔트리,1,neutral
다운,1,neutral
중이,1,neutral
굿귯,1,neutral
따닥따닥,1,negative
찌린내,1,negative
미니,1,neutral
진주,1,neutral
비대,1,neutral
후배,1,neutral
비픔,1,neutral
아메리카노,1,neutral
나가요,1,neutral
오븐,1,neutral
프라이어,1,neutral
소원,1,neutral
텔치,1,neutral
큰소리,1,negative
개임,1,neutral
위아래,1,neutral
어보,1,neutral
방키,1,neutral
키라,1,neutral
핸폰,1,neutral
흥건,1,negative
생활,1,neutral
최초,1,neutral
풍구,1,neutral
공중,1,neutral
세척,1,neutral
호기심,1,neutral
약시,1,neutral
네플릭스,1,neutral
가라오케,1,neutral
전투,1,negative
적임,1,neutral
다음주,1,neutral
상점,1,neutral
괸찮아,1,neutral
갘은데,1,neutral
뒷쪽,1,negative
쉬었슴다,1,neutral
성은,1,neutral
패드,1,neutral
깉은거,1,neutral
아울렛,1,neutral
쇼핑,1,neutral
바나나,1,neutral
내일,1,neutral
아줌마,1,neutral
거렸,1,neutral
싸인,1,neutral
언니,1,neutral
프레,1,neutral
아랫쪽,1,neutral
리베라,1,neutral
돼지,1,neutral
매일,1,neutral
미인,1,positive
사교성,1,neutral
두유,1,neutral
누리,1,neutral
저온도,1,neutral
하동,1,neutral
친즬,1,neutral
항시,1,neutral
금토일,1,neutral
굳굳숙숙숟,1,neutral
재사용,1,negative
정액,1,negative
제방,1,neutral
단어,1,neutral
한단,1,neutral
마구잡이,1,negative
토퍼,1,neutral
바램,1,neutral
괸찬아,1,neutral
차기,1,negative
은한,1,neutral
굳굳굳굳숟숙,1,neutral
면접,1,neutral
갘아,1,neutral
출입,1,neutral
보안,1,negative
소비자,1,neutral
촐호,1,neutral
도안,1,neutral
꾸벅,1,neutral
밧데리,1,neutral
충천,1,neutral
에도말,1,neutral
괞찮아,1,neutral
최상급,1,positive
펀의점,1,neutral
약품,1,neutral
여댜,1,neutral
쟈얀,1,neutral
불결,1,negative
거머리,1,negative
기약,1,neutral
죽지,1,neutral
무언가,1,neutral
귀신,1,negative
찰나,1,neutral
선잠,1,negative
소름,1,negative
노답,1,negative
횡단보도,1,neutral
지에스,1,neutral
초과,1,neutral
의심,1,negative
레일,1,neutral
입퇴,1,neutral
대리,1,neutral
여유도,1,neutral
층내,1,neutral
국도,1,neutral
거품,1,neutral
지도,1,neutral
노천,1,neutral
소화,1,neutral
경기도,1,neutral
넷풀릭스,1,neutral
이중문,1,neutral
드렷,1,neutral
선사,1,neutral
으뜸,1,neutral
트레일러,1,neutral
청주,1,neutral
해창,1,neutral
심쿵,1,positive
창쪽,1,neutral
윘습,1,neutral
대전,1,neutral
리플,1,neutral
청해,1,neutral
우세,1,neutral
재정,1,neutral
스템,1,neutral
마쟈,1,neutral
요도,1,neutral
체온,1,neutral
통한,1,neutral
가슴,1,neutral
써비,1,neutral
고온,1,neutral
강혁,1,neutral
뷰방,1,neutral
정해,1,neutral
자동,1,neutral
였슴,1,neutral
입력,1,neutral
우산,1,neutral
심플,1,neutral
유임,1,neutral
지급,1,neutral
존재,1,neutral
아피,1,neutral
목요일,1,neutral
과역,1,neutral
노무,1,neutral
핵빠흠,1,neutral
일만,1,neutral
에이스,1,neutral
인견,1,neutral
팬션,1,neutral
산책로,1,neutral
가켝,1,neutral
반전,1,neutral
라텍스,1,neutral
철로,1,neutral
외쪽,1,neutral
관심,1,neutral
두루,1,neutral
사기,1,neutral
사서,1,neutral
보장,1,neutral
추자도,1,neutral
중턱,1,neutral
년전,1,neutral
주병,1,neutral
때매,1,neutral
진철,1,neutral
섬유,1,neutral
유연제,1,neutral
허름하,1,neutral
수업,1,neutral
메이커,1,neutral
시중,1,neutral
이의제기,1,negative
누후,1,neutral
청산도,1,neutral
냉동고,1,neutral
코앞,1,neutral
대가족,1,neutral
대화,1,neutral
가족룸,1,positive
불우,1,neutral
돕기,1,neutral
철해,1,negative
잿덜,1,neutral
미용,1,neutral
엠보싱,1,neutral
감격,1,positive
족구,1,neutral
완충,1,neutral
국립공원,1,neutral
그룹,1,neutral
온몸,1,neutral
오오,1,neutral
이즈,1,neutral
케이,1,neutral
햇볕,1,neutral
장면,1,neutral
신세,1,neutral
미니미,1,neutral
시장님,1,neutral
철학,1,neutral
떡갈비,1,neutral
트리플,1,neutral
애가,1,neutral
와우,1,neutral
보송보송,1,positive
개입,1,neutral
천관산,1,neutral
탐진강,1,neutral
홍성,1,neutral
조성도,1,neutral
소지,1,neutral
소재지,1,neutral
말안,1,neutral
한재,1,neutral
투자가,1,neutral
절습니,1,neutral
요시,1,neutral
로서,1,neutral
암호,1,neutral
종은,1,neutral
리필,1,neutral
용기,1,positive
스케줄,1,neutral
올드해뵈,1,neutral
줄눈,1,neutral
음량버튼,1,neutral
안눌린거,1,neutral
코딱지,1,negative
상관,1,neutral
불면,1,neutral
안검,1,neutral
안생겻,1,neutral
다한,1,neutral
불쾌,1,negative
아리,1,neutral
주호,1,neutral
점외,1,neutral
로봇,1,neutral
서빙,1,neutral
공연,1,neutral
벙개,1,neutral
굿굿곳굿굿,1,neutral
아시,1,neutral
갈래,1,neutral
정작,1,negative
선정,1,neutral
더뷰,1,neutral
야마,1,neutral
행운,1,neutral
차이점,1,neutral
평야,1,neutral
청청,1,neutral
유입,1,neutral
장충동,1,neutral
오늘날,1,neutral
윈탑,1,neutral
중요,1,neutral
한일,1,neutral
리자,1,neutral
고담,1,neutral
에이,1,neutral
고동,1,neutral
녹동,1,neutral
우두항,1,neutral
이영,1,neutral
이나,1,neutral
키도,1,neutral
틀때,1,neutral
길거리,1,neutral
류및,1,neutral
우리나라,1,neutral
청정,1,neutral
해양,1,neutral
행정기관,1,neutral
허가,1,neutral
어디가,1,neutral
사시,1,neutral
외딴,1,neutral
빵점,1,negative
생애,1,neutral
덩달아,1,neutral
보충,1,neutral
괜춘합니,1,neutral
가든,1,neutral
데스크,1,neutral
해장국,1,neutral
생태,1,neutral
하천,1,neutral
탹배,1,neutral
뭘더,1,neutral
조업,1,neutral
습시,1,neutral
폐지,1,negative
셧구,1,neutral
경악,1,negative
저녁식사,1,neutral
항의,1,negative
착오,1,negative
부언,1,neutral
핑계,1,negative
똑똑,1,neutral
걸레,1,negative
뒹구러,1,neutral
파도,1,neutral
청자,1,neutral
터널,1,neutral
비밀,1,neutral
돈돈,1,neutral
물고기,1,neutral
행복,1,positive
해조류,1,neutral
전시관,1,neutral
실상,1,neutral
진찌,1,neutral
해고,1,neutral
개끗,1,neutral
쿡탑,1,neutral
민박,1,neutral
이이,1,neutral
딴말,1,negative
신물,1,negative
비스켓,1,neutral
해넘이,1,positive
세월호,1,neutral
추모,1,neutral
벌교,1,neutral
등좀,1,neutral
정감,1,positive
완속,1,neutral
두시,1,neutral
산쪽,1,neutral
귀곡산장,1,neutral
원수,1,neutral
갈껍니,1,neutral
괸찮네,1,neutral
시시,1,neutral
부두,1,neutral
인간,1,negative
주기도,1,neutral
모현,1,neutral
도어락,1,neutral
놀람,1,negative
흉가,1,negative
석유,1,negative
가납,1,neutral
책장,1,neutral
왜안,1,neutral
쓰레기통,1,negative
은빈,1,neutral
케스,1,neutral
말입,1,neutral
노랫소리,1,negative
생선,1,neutral
소변,1,neutral
남성,1,neutral
하수도,1,negative
화기,1,negative
재래시장,1,positive
수협,1,neutral
거사,1,neutral
치루기,1,neutral
큰일,1,negative
날수,1,neutral
가다리,1,neutral
잡으슈,1,neutral
숫컷,1,neutral
우정,1,neutral
다지,1,neutral
회장,1,neutral
아아,1,neutral
아앙,1,neutral
몸살,1,negative
기운,1,neutral
있슴,1,neutral
소신,1,neutral
혼산,1,neutral
군것질,1,positive
럭셔리,1,positive
눈치,1,negative
테이,1,neutral
인듯,1,neutral
과거,1,neutral
쭈욱,1,positive
엄지,1,positive
절망,1,negative
전형,1,neutral
조앗엇어영,1,positive
완만,1,positive
언급,1,negative
도립,1,neutral
세븐일레븐,1,positive
연다,1,neutral
미터,1,neutral
시간대,1,neutral
번성,1,positive
장닝,1,neutral
정결,1,positive
요나,1,neutral
언덕,1,neutral
한치,1,neutral
안보,1,negative
년차,1,neutral
만발,1,neutral
동침,1,negative
배우자,1,neutral
멘탈,1,negative
엇습,1,neutral
탈취,1,neutral
고무,1,neutral
틈새,1,negative
파리,1,negative
러마,1,neutral
리가,1,neutral
출입문,1,neutral
소방차,1,neutral
배치도,1,neutral
여객선,1,positive
퇴실후,1,neutral
깜놀,1,negative
우주,1,neutral
항공,1,neutral
쑥섬,1,neutral
선착장,1,neutral
정전기,1,neutral
엄지손가락,1,neutral
